8.198283437499998172e+01
4.647566953125003408e+01
2.432743671875001112e+01
1.190608359374999559e+01
6.048207812499999392e+00
2.918798437499999565e+00
1.773716406249999933e+00
1.212607031249999912e+00
1.862174218750000110e+00
2.347502343749999998e+00
1.848773437500000005e+00
3.462132812499993384e-01
3.083343750000003269e-01
-1.132382812499996005e-01
-1.385181250000000253e+00
-1.527599218749999599e+00
-9.485960937499998691e-01
-1.891664062499999188e-01
5.022242187500002286e-01
5.984679687499997458e-01
6.491328124999989901e-02
2.071953124999998397e-01
7.561749999999998195e-01
5.266960937500002604e-01
7.101296875000000508e-01
1.078948437500000246e+00
1.471796093750000090e+00
4.742664062499999944e-01
-5.394234374999998805e-01
-3.869179687500005071e-01
-1.707656249999969789e-02
8.913554687499997131e-01
1.622979687500000878e+00
1.648259375000000082e+00
2.249514843749999660e+00
2.265624218750001972e+00
1.081000781249999543e+00
-9.160468749999976790e-02
-3.761554687500000549e-01
1.583312500000001732e-01
4.130273437499997202e-01
3.237054687499997807e-01
6.982804687499999385e-01
6.525218750000001400e-01
1.471003906249999993e+00
6.748101562499998485e-01
1.545873437499999836e+00
1.888810156249999705e+00
1.734870312499999789e+00
1.473406249999999584e+00
1.710108593750000239e+00
1.763824218750000172e+00
1.243981249999999372e+00
5.962999999999998302e-01
-1.711093750000004521e-01
3.023359374999997073e-01
1.784531250000001568e-01
9.617843750000004688e-01
1.996537500000000520e+00
1.938255468749999544e+00
1.283235156249999953e+00
2.080187499999997525e-01
-5.400078125000000728e-01
-1.096134375000000327e+00
-1.618756250000000119e+00
-1.012119531250000426e+00
-4.753554687500002318e-01
2.297749999999999515e-01
1.307751562500000020e+00
1.862984375000001691e+00
1.728672656249999662e+00
6.718156250000001384e-01
-4.991406249999857936e-03
1.965742187500002236e-01
-2.415210937500001098e-01
4.879703124999998920e-01
1.221379687500000033e+00
1.735846093749999763e+00
1.687598437500000159e+00
1.379317968749999901e+00
1.546935156249998888e+00
1.702166406250001041e+00
1.403428124999999804e+00
5.516828124999996197e-01
1.525112499999999205e+00
5.427953125000002377e-01
5.515124999999997391e-01
2.280265624999998908e-01
4.148843750000003050e-01
1.688195312500001266e-01
-2.189546875000001058e-01
1.756406250000018543e-02
1.185171874999999542e+00
2.313285156250000973e+00
2.169399218749999747e+00
1.557108593750000658e+00
1.505485156250000900e+00
8.557421874999996403e-01
-1.148632812499999489e-01
-3.269492187500002145e-01
-5.959976562500000075e-01
5.851539062499997446e-01
1.439396874999999687e+00
1.069860156250000749e+00
6.564695312500000712e-01
6.031515625000002379e-01
7.777031249999996065e-01
2.677914062499996417e-01
1.065664062500000508e-01
6.558851562500001009e-01
4.933789062499998601e-01
-2.812968750000001128e-01
-9.600195312499993916e-01
-1.504352343749999710e+00
-1.330531249999999499e+00
-5.712031249999952043e-02
2.437265625000004376e-01
3.605609374999996231e-01
1.895180468750000236e+00
2.352198437499999351e+00
1.807319531249999445e+00
1.204564062500000032e+00
1.717231249999999543e+00
3.004161718749999377e+00
6.013150000000000439e+00
1.188186406249999649e+01
2.436218359375000730e+01
4.648591953125003329e+01
